"probe","coef"
"cg00001209",0.00320555220522127
"cg00001364",0.00454552562100922
"cg00001582",-0.178824204349982
"cg00002920",0.00136917402836028
"cg00003994",-0.210375627891619
"cg00004555",0.0222033403738025
"cg00005112",-0.00162438516543328
"cg00005271",-0.00952868372309384
"cg00006213",0.0785102616151528
"cg00009248",0.0189839193560962
"cg00010926",-0.0100269837007838
"cg00010977",-0.0441145291589152
"cg00013189",0.182604027983116
"cg00014011",0.00657141787534461
"cg00015319",0.0218916532673675
"cg00016215",0.0238141359709805
"cg00017571",0.0253354240986764
"cg00020468",-0.193911021843034
"cg00021588",0.00328445341625005
"cg00022035",0.000567140947833013
"cg00029553",0.0358739182835055
"cg00031262",-0.00858203371736322
"cg00032045",0.00590109585997633
"cg00032807",-0.00739875447357325
"cg00035308",0.0108989114517611
"cg00036621",-0.0283712618611968
"cg00037619",0.0011666053732197
"cg00038306",-0.159681265851169
"cg00038376",-0.00529166197851315
"cg00038849",-0.00167420272377963
"cg00039469",-0.00141182994670846
"cg00039845",-0.0161815422208762
"cg00042664",0.00615190507371293
"cg00045149",0.0517661381260228
"cg00046033",0.00833454359868067
"cg00046146",-0.00063485807752704
"cg00046614",0.00384629069256941
"cg00046850",0.012447620818849
"cg00049527",0.0338793056680688
"cg00049718",-0.00969617766841176
"cg00050268",-0.0691230728354584
"cg00054169",0.00978346406749712
"cg00054831",-0.0900654506958547
"cg00056596",-0.00589216966355633
"cg00059486",-0.000521649816305295
"cg00061684",-0.00769618875162081
"cg00065997",0.144968949196974
"cg00066554",-0.0104649194112869
"cg00067370",0.00317962898021603
"cg00067520",-0.0835110267624485
"cg00067701",0.0125070102850494
"cg00067884",-0.0931434628809292
"cg00068326",0.00447412209764159
"cg00068760",0.219175759546219
"cg00069876",0.00213643743102154
"cg00071267",0.0107638767048804
"cg00072466",-0.166973531400551
"cg00073543",0.0667931996358645
"cg00077667",0.000959132668205111
"cg00078463",0.000279067550611107
"cg00079224",0.104058841447156
"cg00080475",-0.00609189865863587
"cg00087116",-0.289171851967441
"cg00087778",0.027678691528875
"cg00090461",0.0821576317387717
"cg00091964",-0.110431718527311
"cg00092936",0.00642814322118846
"cg00095474",-0.00413372010678428
"cg00096922",-0.0392130274259032
"cg00098422",0.0274657993774822
"cg00101175",0.0214837667433331
"cg00101279",-0.00249745454602065
"cg00102584",-0.0789566813950207
"cg00103598",-0.00166489669604662
"cg00103762",-0.00158135772243168
"cg00104779",-0.023764604145077
"cg00106630",-0.0332293095834216
"cg00106940",0.0189874879064862
"cg00109797",0.0525215027602728
"cg00110098",-0.00674396646131467
"cg00112642",0.0100656972149479
"cg00114412",-0.0158818800804128
"cg00116110",-0.00287988429210784
"cg00116234",0.0106301235687346
"cg00116653",-0.0541344407898169
"cg00117955",0.0665809147351701
"cg00119476",-0.00225597074014098
"cg00122769",-0.0181474235937842
"cg00124810",0.002480719903169
"cg00126993",0.0102108141175175
"cg00127523",0.0218824189822246
"cg00128439",0.0326099962800366
"cg00130134",0.0368790746130272
"cg00130771",0.00602557567101944
"cg00131490",-0.0171869099200858
"cg00134706",0.138899789047723
"cg00139115",0.00717679414301961
"cg00140840",-0.0387831346967755
"cg00141625",0.106510061587888
"cg00143077",0.000613450566867814
"cg00143530",-0.0172406335997361
"cg00143792",-0.0106364333456673
"cg00146676",-0.00280148329656812
"cg00149440",0.0170568246136309
"cg00152260",0.104955212251586
"cg00153046",-0.0467328483182733
"cg00154486",-0.00267500358139991
"cg00156720",-0.00255712560934466
"cg00156769",-0.118261402928222
"cg00158333",0.12347885752967
"cg00159476",0.00247130217592525
"cg00160892",0.0331218521154955
"cg00165325",0.0683028149223922
"cg00166579",-0.277426634008769
"cg00166917",0.026562840913007
"cg00167491",-0.0516961105844614
"cg00167853",-0.0021394416147125
