"probe","coef"
"cg00005112",-0.0156392423822107
"cg00021588",-0.193162700887525
"cg00067370",-0.00634390316210132
"cg00116110",-0.0650042737658684
"cg00146111",-0.0172539826026619
"cg00176482",-0.0190413410917764
"cg00180801",0.0146517070423996
"cg00181698",-0.0073457641577539
"cg00191058",-0.0274064948927255
"cg00195577",0.00202673006775932
"cg00257950",0.00248896020573253
"cg00258173",-0.00202031053270743
"cg00308763",-0.0173601281999074
"cg00311846",0.942308239504687
"cg00319727",0.161294439360528
"cg00343067",0.00219037790229035
"cg00376184",0.00260891894090048
"cg00384342",-0.0212872094510426
"cg00386839",-1.63612493825784
"cg00391579",0.0825322230817653
"cg00416783",-0.00203107237745002
"cg00439117",0.104393739033141
"cg00442423",0.162439730297986
"cg00443041",0.00841268573988002
"cg00450891",0.321522707223283
"cg00471663",0.00550591171071221
"cg00490620",-0.00724972434077566
"cg00493843",-0.00210528438685455
"cg00513357",0.0183746886501556
"cg00531009",0.0305426282843761
"cg00543023",0.281301874675128
"cg00560327",0.0404643325901343
"cg00564054",-0.00538340667846734
"cg00568797",0.0226697839070575
"cg00576279",-0.0108714942102684
"cg00608221",-0.045648681607369
"cg00650240",0.103747717127248
"cg00691401",-0.177043091367727
"cg00696623",0.070536911502994
"cg00718342",-0.00611922417323473
"cg00735249",-0.145926772239838
"cg00746259",-0.246168744863854
"cg00765833",0.0722073804925399
"cg00786351",0.0106915296507318
"cg00811221",0.0217534347052595
"cg00811894",-0.0191618867932076
"cg00823323",-0.00408913016714078
"cg00838881",-0.0985501240817806
"cg00847238",0.00326116398136498
"cg00857360",-0.00310423231665001
"cg00857814",0.287845613069784
"cg00872748",0.0607499151431731
"cg00893471",0.0279864737405224
"cg00903815",-0.0787069230278222
"cg00914030",-0.00785476519572825
"cg00922630",-0.0125707523746991
"cg00939855",-0.0148292476426063
"cg00965104",-0.045763911473853
"cg00965692",0.0268757182755143
"cg00976917",-0.00148853457592929
"cg01022031",-0.267277349920952
"cg01026068",-0.0012807128498237
"cg01029859",0.0058249846207064
