"probe","coef"
"cg00010926",0.304257194953097
"cg00716196",-0.256580224611431
"cg00726571",-0.255533617597032
"cg00802789",0.154788165658093
"cg00971828",0.138078107062703
"cg00994804",0.127667153249021
"cg01134518",0.334209777596944
"cg01149078",-2.32370482891558
"cg01319629",-0.0709741850777575
"cg01382164",0.0843581927098122
"cg01486146",2.05121447062081
"cg01689437",-0.369192814047063
"cg01835139",-0.0980054479695495
"cg01903435",-0.0648002213084712
"cg01972445",2.59169251338024
"cg01996056",2.4494260640591
"cg02153512",-0.454682740778825
"cg02268652",-0.0345806159618217
"cg02321644",-0.194324106976294
"cg02593960",-0.211796660342836
"cg02597084",0.0211006283959663
"cg02629039",0.0638189024280211
"cg02791630",-0.707477194785432
"cg02839060",1.78207796931085
"cg03173324",0.359427454970288
"cg03326917",1.02714066942032
"cg03350186",-0.426046411444571
"cg03389662",-0.598921575206345
"cg03402170",0.127423268645152
"cg03588035",-1.89829656912786
"cg03784629",0.0582328177391083
"cg03914308",0.0581973130270836
"cg04028233",0.405527315014766
"cg04041294",2.91868505283211
"cg04167064",-0.350702729757977
"cg04282184",0.0073386051097896
"cg04469448",-0.817525677688345
"cg04613777",-0.917731696667456
"cg04735138",-1.64677423798639
"cg04828338",1.19193559336464
"cg04832088",0.191954469156922
"cg04926767",0.0597344254153218
"cg05017276",-0.173228598727382
"cg05244677",-0.000875694595052154
"cg05379675",-0.151475281043967
"cg05393688",0.0892856153708427
"cg05395648",-0.250902682873806
"cg05434846",-0.106707370070135
"cg05455896",0.00825921177427333
"cg05692692",-0.0108212959481421
"cg05801832",0.934147675803839
"cg05867960",-0.0423989495473614
"cg05868882",-0.423260000249566
"cg05981844",-0.192452377286804
"cg06421474",1.0331410454558
"cg06431228",0.721242557794022
"cg06700387",0.0709565264686253
"cg06799948",-1.38245418021482
"cg07099833",1.03015129870906
"cg07437635",0.253034127651224
"cg07548773",0.0378789189214259
"cg07588875",0.0297570968096746
"cg07751402",-1.76139823463807
"cg07885525",0.612467679826709
"cg08097199",-0.208601979534026
"cg08121938",-2.00613554639996
"cg08201223",0.611376967517104
"cg08229569",0.0344195329062128
"cg08275016",-0.512954299560101
"cg08368788",1.51503345471264
"cg08401965",-1.26496231812639
"cg08695077",-0.679674799846172
"cg09130815",2.34479216973845
"cg09152943",0.577801291133036
"cg09541874",-0.0434199658494068
"cg09595115",0.797604842645918
"cg09598225",-0.513801327156772
"cg09782624",-0.121039990694917
"cg09822402",-0.012084666172539
"cg09965605",0.152649786554592
"cg10094382",0.0814031335501306
"cg10414253",-0.0666639979251458
"cg10426441",-0.0778452328689341
"cg10440012",0.0684181906356065
"cg10465307",-0.231609401384115
"cg10508317",0.384426320120978
"cg10550033",-0.238669017910564
"cg10570203",-0.289526824452635
"cg10571743",-2.68265734349951
"cg10588150",-3.13450945841761
"cg10643442",-0.0225168043859103
"cg10677710",-0.33871339865795
"cg10743840",0.167436260508403
"cg10879186",-0.280368432084159
"cg11065059",-1.18594383754353
"cg11217840",-0.352443643961282
"cg11344291",-0.3639370574945
"cg11642858",0.636714514324441
"cg11758048",0.723211052814449
"cg11776811",-0.00997773250354904
"cg11942221",0.158470528295059
"cg12013003",-0.0888669378059385
"cg12084299",-0.00390336786626402
"cg12276099",-0.0223629047177006
"cg12280054",0.0541439900142524
"cg12307242",0.550893137120322
"cg12421693",1.17877323783175
"cg12440372",-0.443695671675755
"cg12539975",1.16999040564072
"cg12541229",0.448181488701861
"cg12587836",0.0230081212089857
"cg12887144",0.0445118871337287
"cg12923877",2.99559766162063
"cg12936702",-0.199654310244968
"cg13107760",0.0739868083768805
"cg14102390",-3.03159309651086
"cg14102676",-0.170447398980742
"cg14222211",0.0264608785171867
"cg14322287",0.0839892416391516
"cg14334315",0.396504355667474
"cg14550429",-0.100945046353458
"cg14629876",-0.059366282973263
"cg14652759",0.243819019125391
"cg14687245",-1.06252959626178
"cg14937633",0.178893649983225
"cg14967435",0.787297121808064
"cg15254020",0.931155539509675
"cg15298634",-0.934771576312672
"cg15396498",0.467076631665905
"cg15471499",1.57120172332079
"cg15478432",0.0154311489979127
"cg15530403",-0.599739875064477
"cg15773704",0.160451914583018
"cg15818090",-0.824423343312279
"cg15917184",0.303234353164554
"cg15935631",-0.31573395688683
"cg16072061",-0.0449309912158296
"cg16197368",-0.023021969830507
"cg16403027",-0.985215450889558
"cg16632407",-0.402017621680171
"cg16736307",0.978647767878332
"cg16819745",0.391905745037665
"cg16854524",-1.4069271034401
"cg16981766",1.46693347025693
"cg16982757",0.297068820968012
"cg17025275",-0.756098107012825
"cg17246436",0.252625559600765
"cg17489709",-2.72510753734568
"cg17595932",-0.18775708222646
"cg17745360",0.104278352619732
"cg18047531",-2.34982145576511
"cg18211931",-0.194513067752201
"cg18385808",-0.252604291595426
"cg18484878",0.266500517148421
"cg18891221",-0.213460881000035
"cg18916435",-0.395451875594495
"cg18940406",0.505221194419957
"cg19397128",-0.946283664158027
"cg19455778",-0.46107562502197
"cg19623982",0.212687427854689
"cg19654937",0.310547989416267
"cg19761677",0.200578591218109
"cg19828220",-0.907559317322549
"cg19873077",0.196426856647074
"cg19951436",-0.0821867008139326
"cg20162381",0.122668634937538
"cg20222500",-0.199607737507509
"cg20225264",0.31351415950037
"cg20253437",0.00755738782258957
