"probe","coef"
"cg00032872",-0.361368864743169
"cg00152482",0.47540701014009
"cg00272971",0.825615231344087
"cg00279054",-0.662570420978394
"cg00523855",0.278664463976196
"cg00570985",3.55447221189687
"cg00833037",-0.0727187708599575
"cg00891226",-0.250290888640951
"cg00902716",-0.186651889193511
"cg00951719",0.136925577688864
"cg00985561",-1.84993291766921
"cg00993368",-0.00485918101970161
"cg01246498",0.0333419871055034
"cg01264497",-0.0865549358560634
"cg01343642",-0.796233235827439
"cg01533729",1.90328105029831
"cg01537787",-0.746568671669584
"cg01771997",-0.21800112201956
"cg01949917",0.100050958870565
"cg02005600",-0.0886304614637403
"cg02136916",-0.296219613068282
"cg02184281",-0.267066772736444
"cg02317742",-2.35824823412861
"cg02470738",1.15762697784685
"cg02581793",0.699265650650337
"cg02632460",-0.461225693525147
"cg02951320",-0.0560423293304016
"cg03005827",0.144969782794296
"cg03151903",-0.292533741534714
"cg03157204",-0.00752543423892449
"cg03302758",0.0281365668470304
"cg03376395",-0.102231317330327
"cg03395787",-0.621132182991573
"cg03553364",0.774772984080301
"cg03670761",0.000655924114822463
"cg03866914",0.0283399184762295
"cg03917138",-0.0351291319370403
"cg04028233",0.196409557242901
"cg04101484",0.176601992076594
"cg04129576",-0.355470453624585
"cg04190578",0.2413213580287
"cg04195911",-0.203635676383564
"cg04539386",-0.342370345830197
"cg05182034",0.295849130594375
"cg05250259",0.514951261389735
"cg05299070",-0.406969924662807
"cg05313078",0.432116502360814
"cg05332877",0.315248465077283
"cg05351583",-0.0879800320530177
"cg05462592",-0.586340031535333
"cg06004718",1.85587817736174
"cg06017546",0.914885528876912
"cg06027043",0.093468896293633
"cg06166932",-0.0443374590096188
"cg06220276",0.35574043898173
"cg06308115",-1.85499401487732
"cg06405935",0.920040439953002
"cg06474489",-0.279306004993629
"cg06663517",0.358798283722322
"cg06771025",2.69015273945845
"cg06940800",0.6060910752673
"cg06960698",1.84107962709883
"cg06973724",0.432204839929823
"cg07094321",-0.343226140053498
"cg07428697",-3.78594197914211
"cg07475235",0.000669925256604976
"cg07793075",0.494834359199136
"cg07840912",-0.482578474942417
"cg07869780",-0.236099220318597
"cg07898297",2.4512716824755
"cg08170051",0.453401149673737
"cg08275784",0.218290857130131
"cg08388688",2.16730532646026
"cg08545989",0.753351988744004
"cg08797870",0.117763128923252
"cg08844333",-0.259773862322304
"cg08858156",-0.35767740680377
"cg09002189",-0.0721864276160874
"cg09046840",0.961367867111139
"cg09062456",0.120858596075069
"cg09111246",-0.121922828119976
"cg09200783",-1.64176564650719
"cg09254127",0.0365671794876147
"cg09294904",0.549172482692145
"cg09407361",-1.81496687833028
"cg09609922",-2.14961267586818
"cg09735014",-1.70114056408809
"cg09742539",0.125668229423922
"cg10005379",0.899232761680505
"cg10028985",-0.374029668367986
"cg10173451",0.239525399717531
"cg10241757",1.78712981982043
"cg10253106",0.687668673843851
"cg10278760",-2.82505683048025
"cg10283177",0.771662165410407
"cg10307560",0.619066641734902
"cg10324939",0.754197003767009
"cg10384361",0.824921198531848
"cg10405999",0.153696558253005
"cg10508317",0.414566789769284
"cg10698964",-1.12252129400324
"cg10700567",0.623778379284359
"cg10823530",-1.11688307545638
"cg10834417",0.310000494171191
"cg10916192",-1.2088859240931
"cg10918927",0.15504075425486
"cg11082761",1.18604538719301
"cg11165223",-0.322044997609774
"cg11547453",2.92239551286764
"cg11707875",-0.063518531107424
"cg12046643",0.874936522858641
"cg12315430",-0.198993759678105
"cg12383724",0.606927528215498
"cg12433184",0.674622104071791
"cg12452211",0.60735453384668
"cg12616148",-0.15477979492578
"cg12738294",0.813405283762636
"cg12836508",1.00896348605514
"cg13048394",0.101678101411113
"cg13085981",-2.4187347104776
"cg13147417",-0.00304766521100648
"cg13244241",1.54513746234129
"cg13291081",0.000705155341515723
"cg13368121",0.429563296403301
"cg13383691",0.0851076598780823
"cg13739934",3.24654600641433
"cg13761591",2.02572407270887
"cg13828719",-1.20760300488376
"cg13862983",-1.41324586209643
"cg13906190",0.430111327150916
"cg13941670",0.0830532515344767
"cg14015269",-0.174679452627482
"cg14019542",-1.67787736433009
"cg14100627",-0.0874386212609843
"cg14243654",0.194468745928624
"cg14381517",-1.11583447490971
"cg14415460",-1.29736188085995
"cg14532282",-0.329291620296452
"cg14758136",-0.412961099592535
"cg14809220",0.277895833417472
"cg14811360",-0.207053901688122
"cg15228986",-0.502601301909553
"cg15249459",-2.59538269663112
"cg15359095",0.347067609261653
"cg15393941",0.116262618093905
"cg15412759",0.728078311684072
"cg15561172",-0.179201438493673
"cg15652120",0.600628286308476
