"probe","coef"
"cg00006213",0.171967387199759
"cg00054169",0.124016294411637
"cg00159243",0.0428646581710465
"cg00247020",-1.96281543098904
"cg00273046",-0.912497538020346
"cg00332561",0.0270887892314955
"cg00411555",-0.427079126028009
"cg00504554",-0.446429947942521
"cg00560327",-0.332921716810266
"cg00658920",-0.10259517929836
"cg00709542",1.46479062135305
"cg00718342",0.133137408904214
"cg00752968",0.325025488782575
"cg00867443",-0.812955252625808
"cg00868376",0.313882667245697
"cg00891226",-0.277538119785193
"cg00915395",0.658650411838995
"cg00971828",0.0505439295299433
"cg01068768",-0.00021860009712864
"cg01090334",0.38192187649032
"cg01163536",0.134652280511409
"cg01206957",-0.70520338339269
"cg01261613",-0.490009500995239
"cg01326566",-0.220825703805364
"cg01343704",0.216888209217981
"cg01359371",-2.12086319632656
"cg01403858",0.104148890685163
"cg01441716",-0.0806746203502018
"cg01499097",-0.547748034056327
"cg01566077",-0.633397470035662
"cg01710150",0.102607241660833
"cg01761301",0.00435554417992649
"cg01783053",-0.419681642410431
"cg01795521",1.27914296885164
"cg01824302",0.0939422268754352
"cg01914744",0.906931414866453
"cg02024894",-0.40486421359758
"cg02059324",0.0616379774849742
"cg02107842",0.799786159570505
"cg02262384",1.00631024307356
"cg02332525",0.197563581896195
"cg02376561",0.201184310842125
"cg02456804",0.72377485884635
"cg02524931",0.0911874134458574
"cg02677957",0.0226395627005612
"cg02729652",0.0502629322462372
"cg02841288",0.25272359822577
"cg03070815",0.0990541435370264
"cg03082580",-0.435638589235944
"cg03220494",0.0469505099135082
"cg03298890",-0.210361358097653
"cg03481781",-0.213169974332216
"cg03539526",0.866225866678782
"cg03558754",0.235108990847392
"cg03563956",0.32764521439174
"cg03588035",-1.49809341102842
"cg03760995",0.0864982342743502
"cg03793834",-2.95774750400709
"cg03877398",-0.844860019861385
"cg03902375",0.10016267687821
"cg03929725",1.97578868355351
"cg04149829",-0.297917593699086
"cg04198597",-0.341750933835796
"cg04248528",0.0997289382640175
"cg04364888",-0.103526282356324
"cg04391455",1.9836018505141
"cg04483213",-0.998637593119379
"cg04490547",0.402591867086824
"cg04502704",-0.024867139156673
"cg04564383",-0.0937937249225853
"cg04625072",0.141366541070256
"cg04664817",0.216778921388243
"cg04665204",-0.124498814499353
"cg04690272",0.179145430701538
"cg04784672",1.75098542246776
"cg04927884",0.266984959870437
"cg04958799",0.500825415524608
"cg05060234",-0.152033612555546
"cg05081470",0.285729280078367
"cg05330949",0.0165481981953322
"cg05446945",0.810130599968144
"cg05630810",-0.0762634933466919
"cg05734031",1.12686299404412
"cg06115997",0.585863695464812
"cg06188748",-0.29888719272518
"cg06263450",0.320064770446013
"cg06453041",0.0884949569301411
"cg06554809",-0.552433580455253
"cg06600911",-5.68367124490794
"cg06637343",0.681320441888338
"cg06793066",0.429007293168252
"cg06810228",0.164949520101642
"cg07107529",0.459960944847165
"cg07134200",1.71341145532579
"cg07289244",0.939901050767934
"cg07436962",0.0492093644938368
"cg07598624",0.626589509225861
"cg07608115",0.223019313283212
"cg07851137",0.172474752537538
"cg08112186",-0.522875099084393
"cg08163918",0.155400071078324
"cg08281622",-0.0319140486868368
"cg08299862",-0.232082797724484
"cg08332206",0.000509923975014347
"cg08391895",0.0135347692095257
"cg08495577",-0.403939471154509
"cg08731014",-0.192121492090539
"cg08759838",-0.435746442155252
"cg08924415",0.306682692970512
"cg08974380",0.0283599226212394
"cg09116982",0.942307894620835
"cg09122966",-0.681730677459701
"cg09184654",0.117937963987983
"cg09200766",-0.0274097383531907
"cg09351579",-0.213018698129679
"cg09428649",-0.250621847279999
"cg09445259",-0.264989692883396
"cg09504625",0.0732814292443376
"cg09521449",0.436299452203827
"cg09541874",-0.231262580613798
"cg09573108",2.57357867810312
"cg09746278",-0.04360107684144
"cg09818486",0.268763974028408
"cg09885336",-0.0643011314693149
"cg10016979",0.13325680058786
