gene,coef
Intercept,-12.5582068782533
ENSG00000078369,-2.74902786921015
ENSG00000273936,-1.58052885129466
ENSG00000116251,-2.93824772732201
ENSG00000171621,-7.51244825600645
ENSG00000171729,0.286868466091652
ENSG00000281540,0
ENSG00000282958,0.813428043434585
ENSG00000142676,3.01890482015664
ENSG00000285317,-1.95068600740004
ENSG00000285069,3.37006980554752
ENSG00000175130,-2.95023475753061
ENSG00000116514,1.77392482325996
ENSG00000142694,1.32536909838689
ENSG00000142937,-6.52472839105742
ENSG00000162433,-6.14095704642716
ENSG00000171488,1.97174029388215
ENSG00000122406,-1.68350446577462
ENSG00000137936,0
ENSG00000023909,0.765638074296463
ENSG00000284468,-3.44443358840812
ENSG00000143110,0.822119018616555
ENSG00000134250,0.989915436563504
ENSG00000265808,0.360749857497339
ENSG00000178104,-0.0960666351450712
ENSG00000196154,-2.67839926220062
ENSG00000261992,0
ENSG00000177954,-1.91379165212764
ENSG00000263290,-2.26821708917538
ENSG00000143622,-3.6728923613992
ENSG00000160789,-2.23044435368113
ENSG00000162734,-2.70275108202218
ENSG00000122218,-1.61836110995761
ENSG00000135837,-3.210007533193
ENSG00000143344,1.36904975928693
ENSG00000262418,-0.000279564570568331
ENSG00000118200,0
ENSG00000284984,0.0129273765682586
ENSG00000117009,3.06710036865522
ENSG00000276725,-0.474948792198754
ENSG00000276111,0
ENSG00000275199,-2.99767742653807
ENSG00000171863,6.62907751783959
ENSG00000213639,-2.42928247919872
ENSG00000138061,1.50982565323853
ENSG00000143947,-1.47765319090156
ENSG00000275052,-0.426177103024904
ENSG00000028116,1.08821106416899
ENSG00000169564,1.35888795239277
ENSG00000114978,-0.1027552450404
ENSG00000159399,-5.62516211334146
ENSG00000034510,13.9075356018851
ENSG00000114982,3.89351124640483
ENSG00000071082,0.0376181917755289
ENSG00000115594,0.0141890116677691
ENSG00000169756,0.953991790802324
ENSG00000115008,1.52726237825887
ENSG00000115091,-0.886667237381468
ENSG00000115919,0
ENSG00000123610,-6.80312798159637
ENSG00000073737,-3.33514658553169
ENSG00000091436,-3.61500521489147
ENSG00000116044,-0.648410482501556
ENSG00000138448,1.66263066414085
ENSG00000003436,0
ENSG00000115415,3.42335737359325
ENSG00000082153,3.96753087711395
ENSG00000003402,1.86895600421168
ENSG00000204217,0.323744560684653
ENSG00000283510,1.52811835623458
ENSG00000283391,0
ENSG00000197756,1.22784831669418
ENSG00000079308,5.4400814190302
ENSG00000153823,-4.59900585968779
ENSG00000188042,-3.1573904372212
ENSG00000134108,2.787939910463
ENSG00000134070,1.51704028351214
ENSG00000132170,-1.31700696154683
ENSG00000144713,1.4908111498784
ENSG00000131389,2.01578782297758
ENSG00000174748,-0.123517035461965
ENSG00000172939,2.28907170568805
ENSG00000168028,-0.928930006772046
ENSG00000188846,-2.9073203031781
ENSG00000249992,-1.69006617673708
ENSG00000163823,2.07003379042702
ENSG00000160791,0.397127660140146
ENSG00000121797,0
ENSG00000162244,2.62206800982828
ENSG00000281766,0
ENSG00000080822,2.23013374656713
ENSG00000114391,-4.86429770125723
ENSG00000170017,-0.652469756217114
ENSG00000121579,1.48103014975471
ENSG00000114573,-2.75484227178316
ENSG00000163840,0.776381474815207
ENSG00000163870,-4.12755469112059
ENSG00000184432,1.4403190161901
ENSG00000114127,2.55868408383372
ENSG00000120742,1.37539247177427
ENSG00000281763,-2.33613236377392
ENSG00000136603,0.11075547698032
ENSG00000075420,-0.699339714680844
ENSG00000176597,-2.08814413469118
ENSG00000133657,0
ENSG00000145107,0
ENSG00000182899,5.83418474835303
ENSG00000163682,-1.47734018489236
ENSG00000163694,3.1652366169279
ENSG00000109220,-3.1336210756534
ENSG00000275272,0.0593035589166366
ENSG00000163734,2.09674226641717
ENSG00000081041,0.00754070708651192
ENSG00000124882,-1.31114411434147
ENSG00000169245,0.211174748409555
ENSG00000169248,-8.80187076229405
ENSG00000163297,0
ENSG00000151247,-0.0773137009855243
ENSG00000138821,-0.00162931397576497
ENSG00000109320,1.37494704510936
ENSG00000109475,-2.37739837876058
ENSG00000164111,-3.39141450553172
ENSG00000151012,1.57061001574095
ENSG00000071205,0.0474826751479181
ENSG00000145425,1.51676453242647
ENSG00000137462,0
ENSG00000052795,6.66982443461331
ENSG00000181381,-0.406706612042607
ENSG00000275145,1.5554424732877
ENSG00000276482,-1.53766370543496
ENSG00000274811,2.26789833892023
ENSG00000275079,0.980554334265325
ENSG00000176788,-3.07269641002192
ENSG00000153071,0.641925562231447
ENSG00000145592,-0.937879282442788
ENSG00000197860,-2.12690640698225
ENSG00000112851,-2.12341669042789
ENSG00000279247,-2.22758082849361
ENSG00000276463,1.26890317938246
ENSG00000145685,2.11021371706712
ENSG00000039319,-1.44499589227384
ENSG00000186468,0.00164045235912674
ENSG00000248323,3.51056755516086
ENSG00000118985,0.471491151147819
ENSG00000145779,-2.28214174284702
ENSG00000119048,-3.28262294794054
ENSG00000120705,-2.74522491104317
ENSG00000176049,-2.15123226344008
ENSG00000164587,3.34640256124757
ENSG00000135077,2.99132128527234
ENSG00000135074,-4.87830296031618
ENSG00000120129,-0.304606868789331
ENSG00000113742,4.77867649822708
ENSG00000196923,-2.71678903179273
ENSG00000284260,0.133711991045864
ENSG00000284254,-0.579287172662631
ENSG00000283777,0.0202947587728013
ENSG00000283780,0
ENSG00000284501,0
ENSG00000284099,0
ENSG00000095951,2.66702988169973
ENSG00000008083,4.49874718097619
ENSG00000124788,3.69797649332573
ENSG00000111802,0.506747519749579
ENSG00000234495,0
ENSG00000234487,-1.98918411231942
ENSG00000227715,0.447091633907927
ENSG00000236560,-2.42231811162767
ENSG00000231002,0
ENSG00000206493,2.48017989314413
ENSG00000225989,2.19005985190358
ENSG00000230995,0
ENSG00000230341,-0.617861935228324
ENSG00000235067,0
ENSG00000223654,0.617667193802068
ENSG00000235030,0
ENSG00000206435,0.193360832648677
ENSG00000206450,-0.00983155901609922
ENSG00000237105,-2.70085116804121
ENSG00000225859,-0.088740479217191
ENSG00000228978,-3.25519807653646
ENSG00000235915,-1.02526450544366
ENSG00000235588,-0.993215930581295
ENSG00000231370,2.20295157991663
ENSG00000229524,0
ENSG00000228177,0
ENSG00000230700,-1.39827531639648
ENSG00000231488,-4.15600755783129
ENSG00000226634,0.575829063116078
ENSG00000226651,1.21594858391225
ENSG00000237724,-3.82676666270652
ENSG00000184494,0
ENSG00000206268,0
ENSG00000228628,1.68887916433228
ENSG00000236353,-0.487653670638837
ENSG00000233490,0.340193048312816
ENSG00000277263,-1.00366293114103
ENSG00000228080,0
ENSG00000236418,1.67105753884848
ENSG00000206237,1.06219142748132
ENSG00000232326,-3.38151018308589
ENSG00000230669,0
ENSG00000235540,-4.72140096059344
ENSG00000239836,-0.271412515510322
ENSG00000232367,-3.00845517130175
ENSG00000239463,-0.28700980905557
ENSG00000234704,-1.1980097492722
ENSG00000228163,-0.227626289222871
ENSG00000236693,-1.12826620620778
ENSG00000229802,0
ENSG00000228520,0
ENSG00000237825,0.643910378098852
ENSG00000206281,0
ENSG00000231617,2.17769792318787
ENSG00000226492,0.226993115390821
ENSG00000137309,4.31900050800808
ENSG00000124614,-3.10477898403421
ENSG00000198755,2.88093754567183
ENSG00000112715,3.50000849298304
ENSG00000164430,-2.18538819245003
ENSG00000156535,4.14206988335717
ENSG00000057657,0.731225125313706
ENSG00000277443,0.0356456587203624
ENSG00000111817,0.320704255462286
ENSG00000111897,0
ENSG00000146376,0.297309861146755
ENSG00000112306,0.222160443414859
ENSG00000118496,-3.58840343864608
ENSG00000078269,-0.939425040230424
ENSG00000291237,-1.09562872497055
