"probe","coef"
"Intercept",16.7100932710689
"cg02928345",-6.01743688084249
"cg05694089",-5.45924127239922
"cg06095777",-2.1761260120365
"cg06852461",-1.16359554232381
"cg10501210",-11.2796791780802
"cg15491247",-2.43251476163666
"cg26885220",0.54954380314098
"cg21245277",34.7997766997835
"cg25004441",0.556654931171332
"cg03553786",5.58011906589768
"cg04472001",-7.79656029009509
"cg10727673",-7.16903931763638
"cg11320499",1.54257576795939
"cg14317285",15.7348727341594
"cg17078152",0.359053737905932
"cg11970349",6.51584391362511
"cg04671476",19.4688139422501
"cg08272151",1.41841242995879
"cg09458096",0.0325389492964413
"cg11830096",3.52112381681556
"cg14314729",-0.357563612444259
"cg16049690",3.37695988379529
"cg26921969",21.5400373725191
"cg05460965",-7.91516935818701
"cg13719443",-2.34826709004912
"cg14119792",-1.25046115038927
"cg09832613",-3.79613041444783
"cg10548492",13.8594390110393
"cg10774647",4.52095370625317
"cg14668632",0.223822724511383
"cg21406967",-0.0848858247694934
"cg25744767",5.86446249666267
"cg26875135",-2.69133872328699
"cg00940560",-0.150122948805209
"cg07392449",4.76569906097467
"cg03031009",0.764322360112706
"cg05781049",9.68751054916284
"cg11611505",5.01441936236105
"cg14826456",2.47062682639356
"cg20530855",-0.230176090562284
"cg20605818",-2.13253009494358
"cg24216506",9.19978821770398
"cg24403845",36.279070458029
"cg09084200",-4.60455359263886
"cg11821865",-4.34592279107928
"cg22221831",-6.92582377042916
"cg24420742",-2.75996521029873
"cg06195193",-1.03547591308466
"cg08122140",25.3510912235456
"cg13231302",2.22617245016098
"cg02071305",-6.20407237769426
"cg02738049",-45.9100083071886
"cg09225537",40.8479751603228
"cg22257786",8.91664547189351
"cg22546696",0.000210104627492414
"cg23365482",-0.425526552698229
"cg24856258",8.86489033757108
"cg27061576",1.79343559938351
"cg14792480",-1.63049215027973
"cg00739778",-2.25324235533408
"cg19950069",1.64378031677076
"cg26750789",-3.78457246252095
"cg17243289",10.3897575327474
"cg02426178",-20.8762183473838
"cg07544187",28.2723022343523
"cg21956434",3.44081807213216
"cg00682367",-4.46906419548711
"cg07547549",4.6491409605039
"cg15548613",5.2268019488089
"cg18262937",1.47156490503811
