"probe","coef"
"Intercept",46.8102669134615
"cg20251225",0.0221587744937279
"cg21005416",-0.00642924789248828
"cg10442729",0.019882908997103
"cg17343483",-0.269770892329739
"cg20361600",-0.00962190827546704
"cg25223552",-0.0820770030673105
"cg15593298",0.146169206775396
"cg22702772",0.333748771828833
"cg26856080",0.203491584828597
"cg10444491",-0.0420008377957395
"cg18171715",0.175518242719443
"cg18377044",0.202441249839215
"cg18586891",0.297840537001313
"cg15690342",1.96476898317509e-06
"cg25108022",0.31262988863207
"cg08692175",-0.0379750727571365
"cg15391433",-0.019807707007885
"cg02324367",0.0563419022805742
"cg05492433",-0.0933353401378874
"cg07004744",0.0499854101046116
"cg07570470",0.00208975035670046
"cg16241714",0.563169174899007
"cg21287554",0.0770822539619735
"cg00712627",0.0235635448724343
"cg04913109",0.0257228772392188
"cg18193259",0.0892142463541978
"cg01097384",0.117496024415569
"cg18728264",0.0415569226995048
"cg23623667",-0.115827059145637
"cg01866431",-0.216015507464372
"cg03310242",0.0741337024303001
"cg09313745",0.0057424051298629
"cg09567735",0.355487323006317
"cg12939648",0.0395331200562346
"cg25208479",-0.0396040155462541
"cg25649641",0.288562212821062
"cg01277542",-0.0116478768644195
"cg02313331",0.08606880105644
"cg06459921",0.0899552628802602
"cg22183053",-0.0771230773695691
"cg23148631",-0.144932224251124
"cg24364564",0.0293514507025749
"cg05080154",0.11376126100321
"cg12845895",0.130854707873743
"cg15410236",0.0407966582803639
"cg00309582",-0.11493061492779
"cg12283302",-0.311309391155994
"cg16810054",-0.0314149885945619
"cg01961447",0.16645385363766
"cg00105640",-0.0150055772411755
"cg00177797",0.0499898989250599
"cg00365524",0.00119996173429172
"cg01915081",-0.00273514300107275
"cg01925498",-0.042073212376711
"cg02173484",0.151878255987939
"cg02625804",0.0543229424394465
"cg02693688",0.016437642195912
"cg03371205",-0.202986715926278
"cg04746890",-0.0036744397146625
"cg05308979",0.0330687642538177
"cg05602648",0.159911424922985
"cg06754224",-0.00441939328931273
"cg06968741",-0.0284565324774216
"cg07159230",0.041279850469052
"cg07978029",-0.29403064992758
"cg08185345",-0.0378680579927149
"cg08612871",0.000109618976451165
"cg09131339",-0.475132673415052
"cg09502502",-0.0471618036443133
"cg09674468",0.0166481868435911
"cg09938164",0.119704030497247
"cg10632229",-0.0673742892983034
"cg10806711",0.113889198469652
"cg11334004",-0.255628427421003
"cg11377047",-0.00662037956732471
"cg11735311",0.00882430656199584
"cg12604162",0.0198712715899913
"cg12810233",0.199671564469333
"cg13493250",-0.0323910815067906
"cg13502252",0.0345175231910054
"cg13551754",0.0188122924447328
"cg14655122",0.274636127501994
"cg15114328",-0.0690558347052968
"cg15201877",0.087909814214986
"cg16357582",-0.19508600342733
"cg17241310",0.13949187880949
"cg17282145",-0.0599762889205126
"cg17476910",0.30404331098632
"cg17845761",0.000403482905385425
"cg17934948",-0.0543285805727191
"cg19367256",-1.00403620579118e-05
"cg20136855",0.038870662523728
"cg20287514",-0.0173016294458397
"cg20288565",0.0703539569514483
"cg22224597",0.0437215448697119
"cg22796458",1.91938045505959e-06
"cg23082387",0.0633941559133252
"cg23241456",-0.0672817372002732
"cg23588217",0.0743087985458509
"cg24254842",0.119437272794326
"cg24555071",0.00172257751864184
"cg25193276",0.156855836299103
"cg25773695",0.000511992789061086
"cg27396830",0.0260030673566116
"cg00754604",-0.000364860406781726
"cg01698448",-0.149425136916523
"cg02375320",0.34519246702008
"cg02466815",-0.0394603919999244
"cg05208178",0.148866960730865
"cg07476327",-0.0566050169343143
"cg07720856",0.0484854876518657
"cg08390172",-0.0501996560788008
"cg09058748",0.0998902081111125
"cg09154256",0.000131215169641138
"cg12910906",-0.0889799687920643
"cg13803976",-0.0415691356382932
"cg14247287",-0.130620135320703
"cg16829809",-0.0979150652311302
"cg17165848",-0.0503881399953378
"cg18913332",-0.00660924758740256
"cg18989909",0.00922004911885727
"cg19638398",-0.0540086425199113
"cg19821872",0.179062242393451
"cg20751706",-0.0650464140817547
"cg22344631",-0.0763074707636032
"cg25946605",0.129948868742791
"cg26002103",0.136495177836852
"cg26009035",0.19098751209078
"cg00489219",0.224452393892526
"cg03447908",0.00571566633851046
"cg04006061",-0.00433597930256691
"cg04834794",0.901627120487341
"cg04884090",0.00100636572710786
"cg06090362",0.0388794162951042
"cg06759518",0.322976960979798
"cg07439618",0.000757665973275372
"cg08013793",-0.0778120091869301
"cg13903087",0.0528482174876704
"cg16282527",-0.0268954507949695
"cg16977858",0.168946073387298
"cg17910105",-0.0478390182050095
"cg18016254",0.0109273833290995
"cg18507138",-0.0339303234011656
"cg18984151",0.00767658272595008
"cg20503117",-0.0112924672222546
"cg23448348",-0.0358275852810694
"cg23487312",0.249628460468107
"cg24075208",0.00598030885091022
"cg24877842",-0.0268511449704379
"cg25358853",0.00979610598823177
"cg27280037",0.0962910378240086
"cg01511232",0.00585520913986992
"cg02353258",0.176254815039132
"cg06226630",0.103822679360361
"cg06294766",-0.151157319684558
"cg10127275",-0.073514205997833
"cg10766585",0.00824107993431275
"cg12058185",-0.123825075810193
"cg13640145",0.0828195459682785
"cg14018231",-0.14477714047369
"cg15148757",-0.0471725103424364
"cg15972560",-0.180647139134716
"cg18053492",-0.0998158359414788
"cg19273995",-0.112092365902332
"cg22066108",-0.202684945918552
"cg25503695",0.213573163371221
"cg02312593",0.0496664898666759
"cg03060468",0.000299187162361346
"cg05209493",-0.116682429579565
"cg05569203",-0.0349945092876059
"cg06638012",0.0103202964544592
"cg14684434",0.089744167958986
"cg15015757",0.0283684640004376
"cg17432513",-0.00868587460069261
"cg17588578",-0.0127814908130243
"cg17741986",0.000442748262990091
"cg22571664",1.35339684112531e-05
"cg23941075",-0.0299535058317383
"cg26060817",-0.0816180952321568
"cg26314399",0.215810204382727
"cg00099766",-0.010151871500922
"cg00590036",0.0153882876245796
"cg01810111",0.446290837649403
"cg01959541",-0.0198428496485359
"cg02701019",-0.17288757561993
"cg04019983",0.0431245253729296
"cg04676561",0.00891062538517838
"cg04940526",-0.0311768933648077
"cg05917988",0.108703263195747
"cg06097213",-0.13573191441389
"cg06952873",0.190781814329721
"cg07249406",0.0447456726272149
"cg07972954",0.0572202177833255
"cg11393995",-0.0117529438459687
"cg13520736",-0.135674654309416
"cg14284211",-0.423648346762485
"cg15305352",0.269074272699694
"cg16322598",-0.0896881327490803
"cg16549027",0.0625303407766926
"cg20596647",-0.0120118750332779
"cg24187051",6.77279503757794e-05
"cg24266485",-0.061772475345888
"cg24479522",-0.0612369524109329
"cg24644551",0.0261742602518522
"cg24799187",0.087683440940629
"cg26824091",0.0651641682760345
"cg27166718",-0.0896774964398163
"cg27365342",0.136006168199091
"cg27368911",-0.0424652262674846
"cg00323915",0.0663554825678943
"cg04162299",-0.261218822507448
"cg04317940",-0.154461926901537
"cg04516975",-0.10288716777663
"cg07626700",0.0934902838521112
"cg10389644",0.210836968543886
"cg11462165",0.120282568014148
"cg12164596",0.410081341996752
"cg13557337",-0.289111976606004
"cg17167790",0.0764274498440963
"cg17264513",-0.125201344118808
"cg17437939",0.0146782925406243
"cg17632372",0.114639195216567
"cg18170071",-0.00233996716353587
"cg20692569",0.538111048511903
"cg21828951",-0.0546166334886728
"cg21959598",-0.115887733099922
"cg00569813",-0.0666402768269601
"cg01977082",-0.123705852352598
"cg04103837",-0.00304484684960554
"cg05029558",-0.0444575761934106
"cg05236677",0.0549582734658568
"cg05412333",0.0419576414646054
"cg06331333",-0.128009325232089
"cg07664990",-0.0330383181971256
"cg09535960",-0.107908408996718
"cg11263617",-0.0801293302109424
"cg12784848",0.235528746715293
"cg15565897",0.416976055094415
"cg18335796",0.183642062037475
"cg19134704",-0.0470882638863756
"cg22975816",0.142714375495547
"cg23217680",0.044760066165055
"cg24434118",-0.0448391862337992
"cg26400840",0.0432997583527013
"cg27043838",0.0805370751163789
"cg00449000",-0.0857049442145895
"cg03679581",0.0521315342271199
"cg06230664",-0.12391951507011
"cg06836406",0.131118051271206
"cg13425938",-0.172870618391529
"cg13579295",0.196093629994074
"cg13989834",0.00259736804447388
"cg14176274",-0.0410181842335698
"cg14221644",-0.00708884504589336
"cg21266178",-0.000842218771107786
"cg25766046",0.156871157353422
"cg26381783",0.131074937256055
"cg27649981",-0.119199422824178
"cg03558688",-0.134953429459379
"cg03634479",-0.282553308188673
"cg06092948",-0.13944758806686
"cg09330153",-0.0375804697190907
"cg09610735",-0.0292514189925712
"cg13719243",0.310556298495611
"cg13929328",0.172721135685197
"cg14008883",-0.128944985606891
"cg16284507",-0.0351392597281872
"cg16902509",-0.312816759203063
"cg17716358",0.0545011983732851
"cg19007269",-0.410549691045494
"cg19876672",0.551457505084895
"cg20014988",-0.138237554017272
"cg23046844",-0.0103666039592427
"cg27137983",0.125918043142305
"cg27292694",-0.0401150090274977
"cg02586730",0.120219083880913
"cg03303857",-0.0239848966789128
"cg03631561",-0.0785681068096171
"cg04898797",0.00191362972237267
"cg06969777",-0.177781860158198
"cg08122151",0.136203805165445
"cg10006762",-0.00120338781386889
"cg12187358",-0.00881098975990897
"cg12444117",-0.0292376485858314
"cg13202816",0.114425270878541
"cg13582001",-0.386904875122241
"cg13877574",-0.11997966025667
"cg15806306",0.0274995653946881
"cg18787012",0.0860358166433089
"cg22675791",-0.0495478606199437
"cg22975913",0.105303533752854
"cg23084245",0.0393955294726005
"cg24020398",0.0156784395314173
"cg24808318",-0.00180212407308601
"cg26166595",-0.22019421716237
"cg27115340",-0.0390404684234497
"cg27121267",-0.205346954739815
"cg27142536",0.00662882595120653
"cg01641177",-0.0405925365615221
"cg02732509",0.30652597838149
"cg03020208",0.40137976482689
"cg03163184",-0.0666956582522756
"cg03933279",0.000489580154122132
"cg08501420",-0.0363545610550286
"cg11084474",-0.00997161828192667
"cg11090409",0.0497197923144172
"cg12029105",-0.085818878238523
"cg15266205",0.0395331911412322
"cg15284911",0.0015367851861193
"cg18660363",0.224494516043187
"cg19496587",-0.30523827209618
"cg22830707",0.0832887467203888
"cg24824245",-0.141087387477074
"cg25884442",0.00899433221861494
"cg26153631",-0.0130679814957658
"cg26297688",0.00519546921915385
"cg26911787",0.0954669764892837
"cg02057782",0.0533685729829605
"cg03084901",-0.0445504550792317
"cg06648759",0.12575983669709
"cg07860673",0.171646262327899
"cg13241077",-0.0378747100246192
"cg19802138",0.173602346906145
"cg20810684",0.00437771815082215
"cg23361092",0.263250927506268
"cg25008813",-0.028497944520273
"cg00244040",0.0461199400931859
"cg00747975",-0.0841545950913638
"cg02135821",-0.110792280017151
"cg02181506",0.0527838326120986
"cg07965823",0.047855880069715
"cg09635533",-0.0172290186261711
"cg11528307",-0.00406517496709668
"cg12166570",-0.000841814286146302
"cg14342714",0.0839069851721544
"cg16792632",0.248285746754948
"cg18484220",0.115860546534252
"cg23519812",-0.102622885269599
"cg24035598",0.0150499339326703
"cg04878701",-0.248797430281688
"cg06330618",0.0119510488273822
"cg07713411",0.306751884517423
"cg09750144",-0.00566004576436216
"cg10342908",-0.0148415080862093
"cg13288195",0.0628360208143344
"cg17180386",-0.0257078211661119
"cg18866529",-0.0361005169311956
"cg23684204",0.0234148420191421
"cg25700533",-0.182138617266129
"ch.15.68126615R",-0.15257573004985
