probe,coef
(Intercept),92.8310813279039
cg15611364,-0.26072556704182964
cg17605084,-0.4015197128459604
cg26382071,0.04175494180397992
cg12743894,0.08702494158531267
cg19287114,-0.13476141204170528
cg12985418,0.016701285085067765
cg19398783,0.07106481381493929
cg15963417,0.23266158258173586
cg27187881,-0.014339530483435703
cg09892203,-0.93171216330043
cg00943950,-0.005014453388082462
cg18996776,0.49038884918984366
cg16340918,-1.6926921411689264
cg23832061,-0.5238488421335038
cg22736354,4.922214173454826
cg04084157,1.705118535077985
cg07265300,-0.01173922042575324
cg02503970,-0.7235433125170162
cg11426590,-0.06498837692147352
cg23710218,-0.6380035282431102
cg02802055,0.22486011201547104
cg13631913,0.013822232097785495
cg06493994,10.94551734855293
cg24304712,0.04070192289343413
cg01131735,-0.028888650887441854
cg24208206,0.16922490086451053
cg01930621,0.6264103604139252
cg19104072,-0.01856002655738359
cg07850604,-1.6304042985461378
cg27493997,0.08398145720811467
cg14281160,-0.5259473166936358
cg12247247,0.12695793186042645
cg08331960,1.6321705936753608
cg17726022,-6.986890555310696e-4
cg19722847,3.8501810333582407
cg21801378,0.8755968018178542
cg03977782,-0.21020652510324325
cg03929796,-0.350608810234688
cg01254459,0.07719133358165947
cg09548179,-0.012786485135775988
cg09556292,-0.008091515700867632
cg17896249,0.05116227438297211
cg26091688,0.01569632244787675
cg17009433,-0.2855723391758319
cg06690548,0.0013492723286258122
cg26815229,1.9796157843640423
cg15447479,-0.004987276374882278
cg27015931,-0.26659841704582105
cg13550877,-0.09258960004709703
cg05492270,-2.1936552226307193
cg22594309,7.763914583160349e-4
cg08896629,0.028342524378716125
cg11237115,0.07196418335313821
cg04736140,0.0059261901623762926
cg06533629,-0.17412991058149474
cg25881193,-0.22023807097482698
cg03535648,-0.006688478559997699
cg27367952,0.3105754721205153
cg11600161,-7.189376036909947e-4
cg19345165,1.4162544605208753
cg15881088,-0.001570837701742142
cg21296230,-0.32900052282101033
cg14175438,-2.0434085273932205
cg13409216,0.12221473100387727
cg04424621,1.4198659686480057
cg01137065,-0.011521116144462745
cg13656360,-0.008146309895732506
cg05316065,-14.764105655431011
cg13509147,2.1468795700425334
cg13449372,-0.09059674839873004
cg10654016,-0.06632682873326075
cg18693704,0.00984136690662196
cg13218906,-0.3124168454955744
cg25428451,-0.4147846217329804
cg00462994,-1.0396036362754275
cg03340261,0.8827887990776635
cg00261781,0.09842503154886607
cg13514050,-0.17371130286324005
cg20066677,-0.052935838420499544
cg18267374,-0.2881886970980808
cg24407308,-0.30450203422169586
cg10636246,-9.665037953845714e-4
cg15569512,1.366452651216286
cg07817698,0.5812708384417119
cg16854606,1.6541600549358069
cg12265604,0.007212868485917096
cg14689355,-0.018368425587524863
cg01651821,-0.009334634033566772
cg14159818,0.023872812367428053
cg20162159,-0.0018350343196629753
cg00230271,-0.015257597256205355
cg19008809,-5.482463157637297
cg09809672,-1.588154660812885
cg13994175,-0.27146622445652974
cg03172991,-18.054771187949054
cg00194146,-0.05094438636150335
cg10225525,-0.021654028629419616
cg08487374,-0.006843712792128083
cg01450842,-0.08264012673245161
cg18117393,0.02578850960234113
cg08067365,-0.3605138298125949
cg17038116,0.04477207887294899
cg26665419,4.1262396995919877e-4
cg20173259,0.09778005570452655
cg08899632,-0.03943181957908577
cg04528819,0.11377681159556617
cg11177450,0.7454790898725789
cg06908778,-0.4084845256174039
cg25092328,0.014522588380466045
cg10922280,-0.03435515436782819
cg04836038,-0.6975965338269475
cg02229946,0.0016095252561040775
cg12269343,0.0038617077248797207
cg05294243,0.2166680817189596
cg01211097,-8.5497755043740309
cg08529529,-0.031877241465714905
cg10158181,-0.07384116833529507
cg26357744,-0.16923895713186793
cg27655905,-0.02448725553934306
cg06189653,0.33896307882453036
cg17641104,-2.323822540436653e-4
cg22495124,-0.00538276633100815
cg17129388,-0.5085800181196894
cg19556572,12.214012571265243
cg25136687,-0.8481970214597233
cg15344028,-0.010104682666028578
cg05270634,-0.441669028058479
cg26866325,0.14509375290144752
cg25256723,-13.030641049352932
cg03112869,0.11595180899182264
cg07929310,-0.013499936541110471
cg16085042,-0.001142461066938636
cg05759269,1.670481394672947
cg14754581,-0.1436613716292254
cg01221637,-0.10578449661762682
cg12261786,-4.61256788929982
cg17133388,0.07201987738111822
cg13120519,-0.5712165157670496
cg01441777,0.41869451748873593
cg11233384,0.005080318351589364
cg22971191,-0.004393241608469284
cg00845900,0.010088878352715321
cg04007936,0.10776725960402254
cg26212924,0.0304996358432165
cg13042288,0.13287244206408647
cg14473016,0.10316761619959844
cg02976574,0.012837641088892158
cg05851163,-0.10639459302486387
cg17526300,-0.0034957411085556945
cg16173067,-0.6108936538659001
cg15811427,-0.2150732395529774
cg14916213,-0.2009607455466994
cg04014889,-0.0017353394528324836
cg22947000,-6.373377843923091
cg25769980,-0.07442045933026907
cg02228185,-0.05209626725415732
cg03565081,0.06225813652131351
cg15966757,0.3022655187582271
cg09480837,-0.0037060317542347604
cg13564075,-0.012703787578743677
cg03991512,-5.760526670821595
cg20761322,3.1490072700470697
cg23376526,-0.016114645172865538
cg02631957,0.05285587186414766
cg16933388,-0.11936224479693285
cg21099326,11.877610251631852
cg26096837,0.6422122388435973
cg26394737,0.019147369565664894
cg01519742,-0.08241706082589269
cg02016419,1.1791539298486056
cg07654934,-0.0063549492015491215
cg24125648,0.3730513114065904
cg14747225,-0.022022639563151272
cg18003795,-0.008064261618835729
cg05087948,0.007828960672235145
cg02151301,-27.426655115952215
cg05532892,-0.07171352673779695
cg08035942,-0.006595354652921304
cg07484827,-0.029257649878496574
cg17749443,-1.522713396657735
cg11631518,-0.06822619048094447
cg22396353,-0.3902608029934791
cg14223995,-0.015752859800379763
cg22582569,0.18964106055983737
cg08169325,1.0866562735238121
cg22512531,-1.5209359824373065
cg21207418,0.005397179943132492
cg02154074,-0.02582546897573806
cg17940013,0.5578626878995192
cg16648841,0.11036788093004829
cg03724882,-0.5617777245826969
cg16313343,0.00980638964447834
cg21137706,-0.17663576331918548
cg10523019,0.03210730027481902
cg25459323,-6.988720026418789
cg20967028,-0.05488740682891561
cg23124451,-0.04227806768263338
cg07494518,-0.005524443141152509
cg26104204,9.416406074446599e-4
cg12238343,0.1139391557274408
cg06327515,-0.0041198062857901955
cg22991148,-0.013372237260827913
cg10052840,-3.625936225333848
cg06134964,2.663747016251586
cg01626227,-0.009175516125913578
cg02309431,0.36343313613811734
cg22511262,0.0120715308304621
cg11903057,0.11428487469976178
cg04718414,-0.025132587117990646
cg26201213,-0.0033872436791113755
cg24674703,-0.3778471190020915
cg25229964,0.08312475398246282
cg10878896,2.503461135203417
cg04416752,-0.1242238571678694
cg21120249,-1.3402651712021392
cg19586576,0.482313418379569
cg15551881,1.9831357823744422
cg11833861,-0.005273497231017649
cg13700897,0.0021143416785715336
cg05473871,-10.242729811114417
cg11487705,0.5359440698953865
cg16354207,-0.18634371057332005
cg24921089,-0.4279976315505721
cg04169469,1.0479060136528315
cg20090497,0.1484001894596945
cg20550118,0.0016589089455077784
cg04601137,-0.19487593328833908
cg17536848,-2.3004388927023003
cg22282672,0.08568649147589147
cg14423778,10.403907616704961
cg07236943,0.014806732496744168
cg03387497,0.025180788317043262
cg05125838,1.3290153216503617
cg02735486,0.41327715431418516
cg26824091,-0.13475728096878273
cg18691434,-0.05729955136342067
cg05228408,-1.6880537922298504
cg19615059,-0.050290585275168255
cg13296371,0.01181388446256214
cg16718891,0.08384043666975434
cg27514224,-0.007666931390309598
cg00410898,0.06499634202749455
cg16543027,-1.2609876366800359
cg14350002,0.38610528884848017
cg22407458,-0.7103757829069798
cg04480914,-3.101816139637831e-4
cg11459714,0.08265729001094581
cg24493940,-0.2641748878179982
cg03819692,-0.0367671263108851
cg08668790,6.444825461703442
cg07180649,6.4716776065434445
cg00515905,-0.015034486009418648
cg22473095,-0.008591121240580868
cg17324128,0.9298976171228324
cg00113951,-0.46376322715224955
cg16408970,0.01740103451767483
cg00412805,0.014164487669373785
cg01400401,0.08608133229647158
cg26581729,-21.766246241416166
cg12473775,-18.66000141890346
cg26109803,12.847553032015925
cg05442902,-26.21703074003523
cg13351161,-20.526908701065885
cg21200703,23.283025700048697
cg23191950,0.013882737957755466
cg05089968,0.1271648874941608
cg02071305,-0.05210128378772514
cg26746469,-0.01732115085520263
cg17770886,-0.056725342475534075
cg04755031,0.0910485866991984
cg01623187,0.4111938361797275
cg09322949,0.003070769630271214
cg19514469,0.39772214602322015
cg00687674,0.015813877886532164
cg08475827,0.8159355284569265
cg14918082,0.2581148148986641
cg23818978,1.4750456998507648
cg13975369,9.69653987479672
cg16295988,-0.019652435006283525
cg13323474,0.028007169031394937
cg09304040,-0.0176718487977769
cg22580353,-0.0020066177916633035
cg15903282,-6.3911735392499285
cg13718960,0.01926973708103362
cg00955230,-0.06787727263204904
cg06144905,-0.15166024478751405
cg09413557,0.03681526900706046
cg15856055,0.3533756145258512
cg19685066,-0.017264328044400215
cg03258472,0.22541336086770133
cg16743289,19.601143825085753
cg26932976,-0.001751655618151673
cg19883905,-1.0960483513239168
cg16713727,-0.02323885737846437
cg21835643,7.358453096983221
cg23668631,0.0042842131538150426
cg21006686,-0.6843351133637956
cg05441133,-0.39338152374279667
cg08587542,0.006495056612382672
cg20572838,-0.018864577274242126
cg21081971,-0.014695601817207655
cg20492933,0.20491032766404665
cg19731122,-21.142811946952968
cg09851465,0.021707042315391015
cg24505341,-0.0620762598037489
cg25536676,-0.1273449965444695
cg19663795,-0.07127564950481023
cg10917602,-1.9500871371691324
cg23234999,-0.0016361151516042377
cg06958034,-0.011775184298224259
cg19439331,0.1950923194402765
cg14550518,0.2111107469861307
cg13854874,0.013761579177997101
cg08586737,2.1642102768935443
cg13307384,0.04932502502942092
cg23152772,-0.01545252033624801
cg19560210,-0.00252909908605125
cg26711820,-1.3991283572818891
cg08900043,-4.106718927479815
cg15013019,-0.02519726610703487
cg21907579,-0.007793431496801107
cg13656062,0.03214084050849579
cg08694544,-2.4790182962881566
cg06638451,1.8389090567405
cg07211259,0.34131859248025154
cg19297232,0.0018656451101965075
cg04087608,0.005761281294983161
cg20652640,0.020253629285171066
cg19378133,-0.001255997510193479
cg10570177,-0.009961601201099391
